id,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
617,HP,Ultrabook,8,1.84,11.211900368986475,0,0,141.21199808219862,Intel Core i7,0.0,512,Intel,Windows
887,Asus,Gaming,12,2.2,11.198054049689478,0,0,127.33567457123112,Intel Core i5,1000.0,128,Nvidia,Windows
482,HP,Notebook,4,1.49,10.56311104105693,0,1,165.6321180513006,Intel Core i5,0.0,128,Intel,Windows
137,Asus,Gaming,8,3.0,10.81931097523836,0,0,127.33567457123112,Intel Core i5,1000.0,128,Nvidia,Windows
467,Dell,Notebook,8,2.02,10.607562803627763,0,0,141.21199808219862,Intel Core i5,2000.0,0,AMD,Windows
953,Asus,2 in 1 Convertible,8,1.2,11.030873869571886,0,0,176.23257360658386,Other Intel Processor,0.0,0,Intel,Others
221,Lenovo,2 in 1 Convertible,8,1.74,10.776844060703754,0,1,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
810,HP,Gaming%%,12,3.74,11.442360501250736,0,1,127.33567457123112,Intel Core i7,1000.0,0,AMD,Windows
271,Asus,Gaming,16,3.2,11.320925866649002,0,0,127.33567457123112,AMD Processor,1000.0,256,AMD,Windows
319,Acer,Notebook,4,1.4,10.159709917169616,0,0,135.0942111925629,Other Intel Processor,0.0,0,Intel,Windows
903,Lenovo,Ultrabook,8,1.13,11.600668174471034,0,1,157.3505121487356,Intel Core i7,0.0,0,Intel,Windows
1158,Lenovo,Notebook,8,2.5,10.645680750246626,0,0,141.21199808219862,Intel Core i5,0.0,0,AMD,Windows
784,Lenovo,Ultrabook,16,1.7,11.715790550995315,0,0,157.3505121487356,Intel Core i7,0.0,512,Intel,Windows
426,Dell,Notebook,8,2.02,11.016447617817454,0,0,141.21199808219862,Intel Core i7,2000.0,256,AMD,Windows
646,Acer,Ultrabook,8,1.8,10.79884714858782,0,1,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
580,Mediacom,Notebook,4,1.45,9.93914036985058,0,1,157.3505121487356,Other Intel Processor,0.0,32,Intel,Windows
1235,HP,Ultrabook,8,1.54,11.670950599679989,0,0,209.8006828649808,Intel Core i7,0.0,256,Intel,Windows
367,Lenovo,Gaming,8,2.4,10.671359943290623,0,1,141.21199808219862,Intel Core i5,1000.0,128,Nvidia,Others
696,Lenovo,2 in 1 Convertible,16,1.38,11.442360501250736,1,0,157.3505121487356,Intel Core i7,0.0,512,Intel,Windows
821,Toshiba,Ultrabook,4,1.25,10.969494001455322,0,0,111.93520355955212,Intel Core i5,0.0,128,Intel,Windows
854,Asus,Notebook,8,2.3,10.643789274649537,0,1,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
1098,HP,Notebook,4,1.96,10.190169124654323,0,0,100.45466986113652,Other Intel Processor,1000.0,0,Intel,Windows
557,Lenovo,Notebook,6,2.8,10.83096982484206,0,0,106.11306214269258,Intel Core i7,1000.0,128,Nvidia,Windows
948,Dell,Notebook,4,2.36,10.46628456073464,0,0,106.11306214269258,Intel Core i3,1000.0,0,AMD,Windows
534,Asus,Gaming,8,2.3,11.383485348791732,0,1,141.21199808219862,Intel Core i5,1000.0,128,Nvidia,Windows
1212,Dell,2 in 1 Convertible,8,2.191,10.882315804880689,1,1,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
547,Lenovo,Notebook,4,2.15,10.11188320625578,0,0,141.21199808219862,Intel Core i5,1000.0,0,Intel,Others
666,Dell,Notebook,8,2.06,10.837272366712863,0,0,141.21199808219862,Intel Core i5,1000.0,0,Intel,Windows
317,Lenovo,Notebook,4,1.45,10.106570100778011,0,0,117.82653006268644,Other Intel Processor,0.0,0,Intel,Others
622,Dell,Notebook,4,2.2,10.629713546415353,0,0,141.21199808219862,Intel Core i5,1000.0,0,AMD,Windows
716,Dell,Notebook,8,1.9,11.047982926769505,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
1162,HP,Gaming,8,2.62,10.776844060703754,0,1,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
528,Dell,Notebook,4,2.3,10.34717287346399,0,0,141.21199808219862,Intel Core i5,500.0,0,AMD,Windows
38,HP,Notebook,4,1.86,10.167289367847482,0,0,100.45466986113652,Intel Core i5,1000.0,0,Intel,Windows
12,Apple,Ultrabook,16,1.83,11.775302049361828,0,1,220.53462386625827,Intel Core i7,0.0,256,AMD,Mac
239,Acer,Gaming,8,2.5,10.716080385838357,0,1,141.21199808219862,Intel Core i5,0.0,256,Nvidia,Windows
865,HP,Notebook,4,,10.78900562574303,0,0,,Intel Core i5,500.0,0,Intel,Windows
134,HP,Notebook,8,2.05,10.369151780182763,0,0,100.45466986113652,Intel Core i7,1000.0,0,Intel,Windows
306,HP,2 in 1 Convertible,16,1.28,11.563884703567355,1,0,165.6321180513006,Intel Core i7,0.0,256,Intel,Windows
1062,Dell,Notebook,4,2.25,10.301710499387234,0,0,141.21199808219862,Intel Core i5,1000.0,0,Intel,Windows
838,Lenovo,Notebook,4,1.5,9.759386208561873,0,0,111.93520355955212,Other Intel Processor,0.0,0,Intel,Others
1182,Dell,Notebook,8,1.98,10.772395917628929,0,0,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Others
1213,Asus,Gaming,16,2.9,11.550632725739694,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
1265,HP,Notebook,6,2.04,10.285461122475176,0,0,141.21199808219862,AMD Processor,0.0,0,AMD,Windows
477,Lenovo,Notebook,8,1.7,11.19373786463554,0,0,157.3505121487356,Intel Core i5,0.0,180,Intel,Windows
3,Apple,Ultrabook,16,1.83,11.814475944954545,0,1,220.53462386625827,Intel Core i7,0.0,512,AMD,Mac
109,Lenovo,Notebook,8,1.58,11.275358392990295,0,1,157.3505121487356,Intel Core i7,0.0,256,Intel,Windows
1123,Dell,Notebook,4,2.09,10.236346354272076,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Others
1263,Dell,Notebook,2,2.2,9.91309723131456,0,0,100.45466986113652,Other Intel Processor,500.0,0,Intel,Windows
584,Dell,Netbook,4,1.26,9.662536382571954,0,0,135.0942111925629,Other Intel Processor,0.0,0,Intel,Others
932,HP,Notebook,4,1.86,9.641641633704324,0,0,100.45466986113652,Other Intel Processor,1000.0,0,Intel,Others
844,HP,Ultrabook,8,1.54,11.509254736080766,0,0,157.3505121487356,Intel Core i7,0.0,512,Intel,Windows
372,Asus,Gaming,16,3.25,11.671319016786894,0,1,127.33567457123112,AMD Processor,1000.0,256,AMD,Windows
548,HP,Notebook,4,1.86,9.959497306919324,0,0,141.21199808219862,Intel Core i3,500.0,0,Intel,Windows
867,Lenovo,2 in 1 Convertible,8,1.37,11.551145677789926,1,1,165.6321180513006,Intel Core i7,0.0,256,Intel,Windows
310,Lenovo,Notebook,8,1.1,10.882315804880689,0,1,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
1032,MSI,Gaming,8,2.7,11.058781074545012,0,0,127.33567457123112,Intel Core i7,1000.0,128,Nvidia,Windows
315,Dell,Notebook,8,2.33,10.71371352082809,0,0,141.21199808219862,Intel Core i5,1000.0,128,AMD,Windows
1086,HP,Workstation,8,1.9,11.28544251205692,0,0,141.21199808219862,Intel Core i7,0.0,256,AMD,Windows
728,Dell,Notebook,8,2.32,10.354869672690878,0,0,100.45466986113652,Intel Core i5,1000.0,0,AMD,Others
5,Acer,Notebook,4,2.1,9.967025573340116,0,0,100.45466986113652,AMD Processor,500.0,0,AMD,Windows
98,Asus,Notebook,6,2.0,10.333403292740233,0,0,141.21199808219862,Intel Core i3,0.0,256,Nvidia,Windows
719,HP,Notebook,8,2.63,11.065637862008224,0,0,127.33567457123112,Intel Core i7,0.0,256,Nvidia,Windows
575,Mediacom,Notebook,4,1.4,9.49301392269684,0,0,157.3505121487356,Other Intel Processor,0.0,32,Intel,Windows
809,Lenovo,Notebook,4,2.4,10.38737929394203,0,0,141.21199808219862,Intel Core i5,1000.0,0,Nvidia,Windows
906,HP,Netbook,8,1.26,11.277383368370064,0,0,176.23257360658386,Intel Core i7,0.0,512,Intel,Windows
920,Dell,Notebook,4,2.18,10.504965265847654,0,0,100.45466986113652,Intel Core i5,1000.0,0,AMD,Windows
972,Dell,Gaming,32,4.42,11.91293572239543,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
689,Lenovo,Notebook,4,2.1,9.73761240901231,0,0,100.45466986113652,Other Intel Processor,500.0,0,Intel,Windows
1181,Lenovo,Ultrabook,6,1.54,10.698190821087582,0,0,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
224,Dell,Gaming,16,4.42,11.781988742399806,0,1,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
523,HP,Notebook,4,1.63,10.510802297245792,0,0,100.45466986113652,Intel Core i3,0.0,128,Intel,Windows
594,Lenovo,Notebook,4,2.8,10.246549458090431,0,0,127.33567457123112,Intel Core i3,500.0,0,Intel,Others
1163,Lenovo,Notebook,8,2.2,10.104611236292678,0,0,100.45466986113652,Intel Core i3,1000.0,0,Intel,Windows
1025,HP,Ultrabook,4,1.26,11.32736089528991,0,0,125.36742798669836,Intel Core i5,0.0,256,Intel,Windows
65,Asus,Ultrabook,16,1.8,11.56792715475193,0,0,141.21199808219862,Intel Core i7,0.0,512,Nvidia,Windows
773,Dell,Gaming,8,2.62,10.977716980635757,0,0,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
66,HP,Notebook,4,1.86,10.059354039524033,0,0,100.45466986113652,Intel Core i3,500.0,0,AMD,Windows
425,Dell,Gaming,8,2.62,11.030873869571886,0,1,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
208,Dell,Ultrabook,8,1.2,11.254189968552817,0,0,165.6321180513006,Intel Core i7,0.0,256,Intel,Windows
12,Apple,Ultrabook,16,1.83,11.775302049361828,0,1,220.53462386625827,Intel Core i7,0.0,256,AMD,Mac
574,Lenovo,Notebook,4,2.05,10.50497986449436,0,0,6170.03260876588,Intel Core i5,500.0,0,Intel,Windows
842,HP,Notebook,8,2.63,10.78900562574303,0,0,106.11306214269258,Intel Core i5,1000.0,0,Nvidia,Windows
295,Lenovo,Gaming,8,3.2,11.144911042902732,0,1,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
900,Dell,2 in 1 Convertible,8,1.24,11.582992127736915,1,0,276.053530085501,Intel Core i7,0.0,512,Intel,Windows
860,Lenovo,Notebook,8,2.3,10.7215735450074,0,1,141.21199808219862,Intel Core i5,1000.0,0,Intel,Windows
1143,HP,Workstation,8,2.59,11.684869359618002,0,1,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
755,Lenovo,2 in 1 Convertible,8,1.3,11.064804181259648,1,1,276.053530085501,Intel Core i5,0.0,256,Intel,Windows
774,HP,Ultrabook,4,,11.101648299531258,0,0,125.36742798669836,Intel Core i5,0.0,256,Intel,Windows
1208,Asus,Gaming,16,2.2,11.7789960831843,0,0,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Windows
457,Microsoft,Ultrabook,4,1.252,10.872255357854844,1,0,200.84255993695703,Other Intel Processor,0.0,128,Intel,Windows
789,Dell,Gaming,8,2.62,10.868202667404224,0,0,141.21199808219862,Intel Core i5,0.0,256,Nvidia,Windows
1132,Asus,Notebook,4,1.5,9.60318213992277,0,0,111.93520355955212,Other Intel Processor,0.0,0,Intel,Windows
1190,Lenovo,Gaming,8,2.4,10.683645110085203,0,1,141.21199808219862,Intel Core i5,1000.0,0,Nvidia,Windows
1248,Dell,2 in 1 Convertible,8,1.24,11.478299236986985,1,0,276.053530085501,Intel Core i5,0.0,256,Intel,Windows
640,Lenovo,Gaming,8,2.5,10.9867750135825,0,1,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
1102,Acer,Notebook,4,2.2,9.317895278196945,0,0,100.45466986113652,Other Intel Processor,0.0,16,Intel,Others
270,Apple,Ultrabook,8,1.37,11.555699396421488,0,1,226.98300468106115,Intel Core i5,0.0,512,Intel,Mac
727,Dell,2 in 1 Convertible,4,1.71,10.450993742936223,1,0,165.6321180513006,Intel Core i3,1000.0,0,Intel,Windows
358,Dell,Notebook,8,2.36,10.298790318518323,1,0,100.45466986113652,Intel Core i5,2000.0,0,Intel,Windows
234,Acer,2 in 1 Convertible,8,1.6,10.510802297245792,1,1,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
1167,Lenovo,Notebook,4,2.2,10.12402932214978,0,0,141.21199808219862,Intel Core i3,1000.0,0,Nvidia,Windows
519,Asus,Gaming,16,3.0,11.291444530741918,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
2,HP,Notebook,8,1.86,10.329931067029484,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Others
6,Apple,Ultrabook,16,2.04,11.64410811545818,0,1,220.53462386625827,Intel Core i7,0.0,0,Intel,Mac
366,Dell,Notebook,8,2.8,10.964896292206694,0,0,127.33567457123112,Intel Core i5,1000.0,128,AMD,Windows
307,Toshiba,Notebook,8,2.2,10.925417481232904,0,1,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
1094,HP,Netbook,4,56.05364787308513,,0,0,125.36742798669836,Intel Core i5,0.0,128,Intel,Windows
458,Microsoft,Ultrabook,8,1.25,11.470547260182666,1,0,200.84255993695703,Intel Core i7,0.0,256,Intel,Windows
577,Lenovo,Gaming,32,4.6,11.862769612046066,0,1,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
720,Lenovo,Ultrabook,8,1.17,11.406054689443872,0,1,209.8006828649808,Intel Core i7,0.0,512,Intel,Windows
1000,Acer,Gaming,8,2.7,11.114428026177658,0,1,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
212,HP,Notebook,4,2.1,9.83063294843456,0,0,141.21199808219862,Intel Core i3,500.0,0,Intel,Others
489,Asus,Ultrabook,16,0.91,11.551145677789926,0,0,176.23257360658386,Intel Core i7,0.0,512,Intel,Windows
27,Dell,Notebook,8,2.2,10.660172753900062,0,0,141.21199808219862,Intel Core i5,0.0,256,AMD,Windows
1228,MSI,Gaming,8,2.2,11.02220830408089,0,0,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
1144,HP,2 in 1 Convertible,8,1.48,11.470547260182666,1,0,220.84282406840083,Intel Core i7,0.0,256,Intel,Windows
478,Dell,Notebook,8,2.2,10.490273717104664,0,0,141.21199808219862,Intel Core i5,1000.0,0,AMD,Windows
1017,Lenovo,Notebook,16,2.4,11.971204630519404,0,1,254.67134914246225,Intel Core i7,0.0,512,Nvidia,Windows
550,Lenovo,Notebook,4,2.2,10.188167121983652,0,0,141.21199808219862,Intel Core i3,0.0,128,Intel,Windows
549,Lenovo,Notebook,8,1.99,11.430859511915424,0,1,141.21199808219862,Intel Core i7,0.0,512,Intel,Windows
925,Dell,Notebook,4,1.95,10.56846856468972,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Windows
606,Toshiba,Notebook,8,2.2,11.219074000897615,0,1,141.21199808219862,Intel Core i7,0.0,256,Intel,Windows
350,Dell,Notebook,16,2.06,11.590080353983309,1,0,282.42399616439724,Intel Core i7,0.0,512,Nvidia,Windows
1116,Lenovo,Gaming,16,4.6,11.894913580522502,0,1,127.33567457123112,Intel Core i7,0.0,256,Nvidia,Windows
620,HP,Notebook,8,2.31,11.00021005668577,0,0,111.93520355955212,Intel Core i5,0.0,256,Intel,Windows
253,Lenovo,2 in 1 Convertible,8,1.37,11.49796125761926,1,1,158.48253022174808,Intel Core i7,0.0,512,Intel,Windows
287,Asus,Ultrabook,8,1.7,10.860047678274915,0,0,141.21199808219862,Intel Core i5,0.0,256,Nvidia,Windows
25,Dell,Notebook,4,2.3,10.012572388296086,0,0,100.45466986113652,Intel Core i3,1000.0,0,Intel,Windows
332,Asus,Notebook,8,2.0,11.171498252707703,0,0,157.3505121487356,Intel Core i7,1000.0,256,Intel,Windows
509,Lenovo,Gaming,8,2.4,11.02220830408089,0,1,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Others
46,Lenovo,Notebook,4,2.2,9.88635767027266,0,0,100.45466986113652,Intel Core i3,0.0,128,Intel,Others
314,Asus,2 in 1 Convertible,2,1.1,9.592332123898704,1,0,135.0942111925629,Other Intel Processor,0.0,0,Intel,Windows
104,Microsoft,Ultrabook,8,1.252,11.17598591917709,1,0,200.84255993695703,Intel Core i5,0.0,256,Intel,Windows
910,Dell,Notebook,8,1.6,11.06979587215689,0,0,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
54,Acer,Notebook,4,2.4,9.92620357881986,0,0,100.45466986113652,Intel Core i3,1000.0,0,Intel,Windows
592,Dell,2 in 1 Convertible,4,1.39,10.37747822295932,1,0,135.0942111925629,Other Intel Processor,0.0,128,Intel,Windows
210,Acer,Notebook,8,2.4,10.633572072102885,0,0,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Others
118,Asus,Notebook,4,2.0,10.310615277730191,0,0,127.33567457123112,Intel Core i3,1000.0,0,Nvidia,Windows
884,Dell,&&Notebook,4,2.2,9.88635767027266,0,0,100.45466986113652,Other Intel Processor,500.0,0,Intel,Windows
537,HP,Notebook,4,1.86,9.964497380151284,0,0,141.21199808219862,Other Intel Processor,0.0,256,Intel,Windows
590,Asus,2 in 1 Convertible,8,2.2,10.580858947180335,1,0,100.45466986113652,Intel Core i5,1000.0,0,Intel,Windows
71,Dell,Ultrabook,8,1.4,10.837272366712863,0,1,165.6321180513006,Intel Core i7,0.0,256,AMD,Windows
406,Toshiba,Ultrabook,16,1.2,11.44121633636619,0,0,165.6321180513006,Intel Core i7,0.0,512,Intel,Windows
988,Dell,Notebook,8,2.36,10.594300009749354,0,0,100.45466986113652,Intel Core i7,1000.0,0,AMD,Windows
1112,Lenovo,Notebook,4,2.1,10.03701794516015,0,0,100.45466986113652,Intel Core i3,0.0,128,Intel,Windows
807,HP,Notebook,8,2.04,10.419692282932576,0,0,100.45466986113652,AMD Processor,2000.0,0,AMD,Windows
428,HP,Gaming,12,3.35,11.575963360732532,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
930,Lenovo,Notebook,4,2.2,9.70890230312988,0,0,100.45466986113652,Other Intel Processor,1000.0,0,Intel,Windows
44,Dell,2 in 1 Convertible,12,2.77,10.882315804880689,1,0,127.33567457123112,Intel Core i5,1000.0,0,&&Nvidia,Windows
1224,Asus,Notebook,4,2.65,9.70890230312988,0,0,100.45466986113652,Other Intel Processor,1000.0,0,Intel,Windows
625,Lenovo,Notebook,8,2.2,10.776844060703754,0,0,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
1043,Lenovo,Notebook,8,2.3,10.93172544442196,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
531,Toshiba,Notebook,8,2.0,10.732493415479688,0,1,141.21199808219862,Intel Core i5,500.0,0,Intel,Windows
935,HP,Netbook,8,1.26,11.395540949893968,0,0,176.23257360658386,Intel Core i5,0.0,256,Intel,Windows
321,Lenovo,Notebook,4,2.79,10.35398720988372,0,0,106.11306214269258,Intel Core i5,1000.0,0,Nvidia,Windows
1192,Apple,Ultrabook,8,0.92,11.034319178750795,0,1,226.4155471693585,Other Intel Processor,0.0,0,Intel,Mac
1251,Lenovo,Notebook,6,2.4,10.319441460358464,0,0,141.21199808219862,Intel Core i3,0.0,128,Nvidia,Windows
312,MSI,Gaming,16,2.8,11.624777346052769,0,1,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Windows
869,Dell,Workstation,8,2.23,11.458805442305984,0,0,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
944,Lenovo,2 in 1 Convertible,8,1.1,11.144911042902732,1,1,194.94753717542463,Other Intel Processor,0.0,256,Intel,Windows
461,Acer,Netbook,4,1.4,10.050907057320815,0,0,135.0942111925629,Other Intel Processor,0.0,128,Intel,Windows
598,Dell,2 in 1 Convertible,8,1.34,11.396139931642937,1,0,176.23257360658386,Intel Core i5,0.0,256,Intel,Windows
776,Lenovo,Notebook,16,2.5,11.74620626036131,0,0,282.42399616439724,Intel Core i7,0.0,512,Nvidia,Windows
1089,Acer,Notebook,4,2.4,9.933985719261916,0,0,100.45466986113652,AMD Processor,500.0,0,AMD,Windows
569,Lenovo,Notebook,4,2.02,10.87326596936077,0,0,111.93520355955212,Intel Core i5,500.0,0,Intel,Windows
59,Asus,Notebook,4,2.0,10.003839546462832,0,0,141.21199808219862,Intel Core i3,0.0,256,Intel,Others
91,Acer,Notebook,8,2.2,10.510802297245792,0,0,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
1134,Acer,Notebook,4,2.23,10.398807989765654,0,0,141.21199808219862,Intel Core i5,1000.0,0,Nvidia,Windows
191,Vero,Notebook,4,1.3,9.536242657247662,0,1,157.3505121487356,Other Intel Processor,0.0,0,Intel,Windows
277,Acer,Notebook,8,2.2,10.588945244611692,0,1,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
355,Dell,Notebook,8,2.02,10.853784502608232,0,0,141.21199808219862,Intel Core i7,2000.0,128,AMD,Windows
515,Asus,Netbook,2,1.1,9.47681923677686,0,0,135.0942111925629,Other Intel Processor,0.0,0,Intel,Windows
874,Samsung,Ultrabook,16,1.23,11.49796125761926,0,0,146.86047800548656,Intel Core i7,0.0,256,Nvidia,Windows
563,Lenovo,Notebook,8,3.4,11.981595204981144,0,1,127.33567457123112,Intel Core i7,0.0,256,Nvidia,Windows
180,Dell,Notebook,16,2.02,10.931153634628432,0,0,141.21199808219862,Intel Core i7,2000.0,256,AMD,Others
108,MSI,Gaming,16,2.2,11.144911042902732,0,0,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Windows
804,Dell,Netbook,4,1.63,10.587602061065226,0,0,135.0942111925629,Other Intel Processor,0.0,128,Intel,Windows
814,Dell,Notebook,8,2.18,10.647353436437802,0,0,141.21199808219862,Intel Core i5,0.0,256,AMD,Windows
201,Lenovo,Notebook,4,2.1,10.176070200274824,0,0,100.45466986113652,Intel Core i5,0.0,128,Intel,Windows
799,Dell,Notebook,8,2.0,10.580858947180335,0,0,141.21199808219862,Intel Core i3,0.0,256,AMD,Windows
919,MSI,Gaming,8,2.2,10.996564630149608,0,0,141.21199808219862,Intel Core i5,1000.0,128,Nvidia,Windows
732,HP,Notebook,6,2.1,10.452533389121816,0,0,141.21199808219862,AMD Processor,1000.0,128,AMD,Windows
710,Lenovo,Gaming,8,2.5,11.105659536357711,0,1,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
624,HP,Notebook,4,1.88,10.812893840917726,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Windows
647,Razer,Gaming,16,1.95,11.838443060873624,0,0,157.3505121487356,Intel Core i7,0.0,256,Nvidia,Windows
181,Dell,Ultrabook,8,1.23,11.219074000897615,0,0,165.6321180513006,Intel Core i5,,256,Intel,Windows
135,HP,Notebook,8,1.63,10.87124372398,0,0,157.3505121487356,Intel Core i7,0.0,256,Intel,Windows
714,Dell,Notebook,16,1.93,11.238652353231751,0,0,141.21199808219862,Intel Core i5,0.0,512,Intel,Windows
79,HP,Notebook,8,2.5,10.860047678274915,0,0,127.33567457123112,Intel Core i5,1000.0,128,Nvidia,Windows
901,Asus,Gaming,32,3.58,11.129394827810977,0,1,127.33567457123112,Intel Core i7,0.0,512,Nvidia,Windows
541,Dell,Notebook,4,1.6,10.576614498925236,0,0,157.3505121487356,Intel Core i3,0.0,128,Intel,Windows
476,Dell,Workstation,8,1.78,11.762112832660844,0,0,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
163,Lenovo,Gaming,16,2.5,10.959350991490268,0,1,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
245,Dell,Notebook,8,2.2,10.868202667404224,0,0,141.21199808219862,Intel Core i7,2000.0,128,AMD,Windows
303,Lenovo,Notebook,8,2.2,10.283659467741664,0,0,100.45466986113652,Intel Core i5,2000.0,0,Nvidia,Others
868,Acer,Notebook,8,1.56,10.780175546294757,0,1,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
1129,HP,Gaming,8,3.35,11.004648590381796,0,1,127.33567457123112,Intel Core i5,1000.0,128,Nvidia,Windows
330,MSI,Gaming,8,2.7,11.064804181259648,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
96,Dell,Notebook,8,2.2,10.37232400089118,0,0,141.21199808219862,Intel Core i7,1000.0,0,AMD,Others
556,Mediacom,Notebook,4,1.35,9.51682457139056,0,1,165.6321180513006,Other Intel Processor,0.0,0,Intel,Windows
1087,Lenovo,Notebook,8,1.7,11.064804181259648,0,0,157.3505121487356,Intel Core i5,0.0,180,Intel,Windows
962,Acer,Notebook,12,2.4,10.892276046585742,0,0,141.21199808219862,Intel Core i5,1000.0,128,Nvidia,Windows
861,HP,Notebook,8,1.84,11.18267988243989,0,0,141.21199808219862,Intel Core i5,0.0,256,AMD,Windows
781,Asus,Gaming,16,4.3,11.737731633370338,0,1,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
1133,HP,Ultrabook,8,1.84,10.598297350181973,0,0,141.21199808219862,Intel Core i7,0.0,256,Intel,Windows
1152,Lenovo,Notebook,8,2.32,10.370822624347584,0,0,141.21199808219862,Intel Core i5,1000.0,0,AMD,Others
298,Lenovo,Notebook,6,2.4,10.188167121983652,0,0,141.21199808219862,AMD Processor,1000.0,0,AMD,Windows
1044,HP,Notebook,4,1.54,10.88331630521427,0,0,157.3505121487356,Intel Core i5,500.0,0,Intel,Windows
384,Asus,Ultrabook,16,44.38895531832673,11.44230332408728,1,0,,Intel Core i7,0.0,512,Intel,Windows
232,Lenovo,Gaming,16,3.2,11.288114524334732,0,1,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Windows
974,Asus,Gaming,16,2.73,11.601107316686976,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
808,Dell,Gaming,16,2.62,11.401514683309674,0,0,282.42399616439724,Intel Core i7,0.0,512,Nvidia,Windows
301,Asus,Gaming,16,2.9,11.635675345406062,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
876,Asus,Notebook,4,2.0,9.964497380151284,0,0,100.45466986113652,Other Intel Processor,1000.0,0,Intel,Others
1034,HP,Notebook,8,1.84,11.089508999068563,0,0,141.21199808219862,Intel Core i7,0.0,256,Intel,Windows
246,HP,Notebook,8,2.04,10.301710499387234,1,0,100.45466986113652,Intel Core i5,1000.0,0,Intel,Windows
863,Lenovo,Gaming,8,2.5,10.900173422280696,0,1,141.21199808219862,Intel Core i5,1000.0,0,Nvidia,Others
846,HP,2 in 1 Convertible,4,1.4,10.397183294038651,1,0,135.0942111925629,Other Intel Processor,0.0,0,Intel,Others
70,Microsoft,Ultrabook,4,1.252,10.968576149165091,1,0,200.84255993695703,Intel Core i5,0.0,128,Intel,Windows
93,Dell,Gaming,8,2.65,11.061462490597744,0,0,141.21199808219862,Intel Core i5,0.0,256,Nvidia,Windows
618,MSI,Gaming,16,2.94,11.702152960779438,0,0,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Windows
32,HP,Notebook,4,2.71,10.060060439307303,0,0,127.33567457123112,AMD Processor,500.0,0,AMD,Windows
1029,HP,Notebook%%,8,2.63,10.9602773463504,0,0,127.33567457123112,Intel Core i5,0.0,256,Nvidia%%,Windows
444,HP,Gaming,8,2.2,10.977716980635757,0,1,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
441,Dell,Notebook,4,2.2,10.594300009749354,0,0,141.21199808219862,Intel Core i5,0.0,256,AMD,Windows
938,Dell,Ultrabook,8,1.36,11.377402604975964,0,0,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
